Date,Open,High,Low,Close,Adj Close,Volume
2017-08-28,18900.000000,19100.000000,18875.000000,19075.000000,18569.115234,5768100
2017-08-29,19050.000000,19075.000000,18900.000000,19075.000000,18569.115234,6431000
2017-08-30,19200.000000,19200.000000,18925.000000,19100.000000,18593.453125,8450800
2017-08-31,18950.000000,19200.000000,18950.000000,18950.000000,18447.429688,13122100
2017-09-01,18950.000000,18950.000000,18950.000000,18950.000000,18447.429688,0
2017-09-04,18975.000000,19000.000000,18700.000000,18875.000000,18374.421875,7442700
2017-09-05,19000.000000,19000.000000,18675.000000,19000.000000,18496.105469,14740300
2017-09-06,19000.000000,19025.000000,18800.000000,18900.000000,18398.757813,11954200
2017-09-07,19100.000000,19100.000000,18750.000000,18950.000000,18447.429688,8992800
2017-09-08,18725.000000,19025.000000,18700.000000,18850.000000,18350.083984,10316600
2017-09-11,18975.000000,19025.000000,18900.000000,18900.000000,18398.757813,7299300
2017-09-12,18950.000000,19100.000000,18925.000000,19025.000000,18520.443359,10445000
2017-09-13,18850.000000,19125.000000,18850.000000,19050.000000,18544.777344,5967000
2017-09-14,19125.000000,19150.000000,19050.000000,19100.000000,18593.453125,7550800
2017-09-15,19000.000000,19025.000000,18825.000000,18875.000000,18374.421875,32694700
2017-09-18,19000.000000,19000.000000,18825.000000,18975.000000,18471.769531,6180700
2017-09-19,18850.000000,19175.000000,18825.000000,19075.000000,18569.115234,11915900
2017-09-20,19100.000000,19100.000000,18975.000000,19050.000000,18544.777344,15276400
2017-09-21,19050.000000,19050.000000,19050.000000,19050.000000,18544.777344,0
2017-09-22,19100.000000,19975.000000,19025.000000,19875.000000,19347.900391,25174200
2017-09-25,19750.000000,19800.000000,19625.000000,19675.000000,19153.203125,19509900
2017-09-26,19675.000000,19775.000000,19600.000000,19650.000000,19128.865234,19986900
2017-09-27,19800.000000,19800.000000,19650.000000,19750.000000,19226.212891,24434700
2017-09-28,19825.000000,19850.000000,19650.000000,19825.000000,19299.226563,20340700
2017-09-29,19975.000000,20375.000000,19825.000000,20300.000000,19761.630859,37720500
2017-10-02,20550.000000,20600.000000,20225.000000,20325.000000,19785.966797,10573100
2017-10-03,20325.000000,20500.000000,20200.000000,20350.000000,19810.304688,9641900
2017-10-04,20550.000000,20550.000000,20275.000000,20325.000000,19785.966797,20322100
2017-10-05,20325.000000,20325.000000,20075.000000,20275.000000,19737.291016,24113800
2017-10-06,20250.000000,20525.000000,20100.000000,20450.000000,19907.652344,20058100
2017-10-09,20300.000000,20400.000000,20250.000000,20350.000000,19810.304688,13031300
2017-10-10,20200.000000,20400.000000,20200.000000,20375.000000,19834.640625,11121200
2017-10-11,20200.000000,20425.000000,20200.000000,20375.000000,19834.640625,13459600
2017-10-12,20375.000000,20825.000000,20375.000000,20800.000000,20248.369141,20735300
2017-10-13,20800.000000,20950.000000,20550.000000,20675.000000,20126.681641,11138000
2017-10-16,20800.000000,21050.000000,20675.000000,20725.000000,20175.353516,10865600
2017-10-17,20750.000000,20750.000000,20050.000000,20500.000000,19956.324219,23186900
2017-10-18,20700.000000,20700.000000,20075.000000,20200.000000,19664.281250,24915200
2017-10-19,20200.000000,20350.000000,20150.000000,20325.000000,19785.966797,13727800
2017-10-20,20500.000000,20950.000000,20350.000000,20350.000000,19810.304688,12151600
2017-10-23,20650.000000,21375.000000,20650.000000,21000.000000,20443.064453,12568700
2017-10-24,21000.000000,21250.000000,20600.000000,20600.000000,20053.671875,13076000
2017-10-25,20600.000000,21050.000000,20400.000000,21050.000000,20491.738281,13884300
2017-10-26,20800.000000,21000.000000,20600.000000,20775.000000,20224.031250,8267200
2017-10-27,20750.000000,20750.000000,20200.000000,20300.000000,19761.630859,20340200
2017-10-30,20325.000000,20475.000000,20300.000000,20425.000000,19883.314453,11042100
2017-10-31,20825.000000,20925.000000,20525.000000,20900.000000,20345.716797,15601800
2017-11-01,21000.000000,21375.000000,21000.000000,21325.000000,20759.445313,20755300
2017-11-02,21500.000000,21625.000000,21400.000000,21475.000000,20905.466797,19167800
2017-11-03,21500.000000,21500.000000,20700.000000,21025.000000,20467.400391,14014000
2017-11-06,21200.000000,21200.000000,21000.000000,21000.000000,20443.064453,7646800
2017-11-07,20850.000000,21075.000000,20750.000000,21050.000000,20491.738281,9846900
2017-11-08,20900.000000,21125.000000,20800.000000,20800.000000,20248.369141,12303600
2017-11-09,20950.000000,21050.000000,20775.000000,20800.000000,20248.369141,10308200
2017-11-10,20800.000000,20900.000000,20600.000000,20650.000000,20102.345703,15835700
2017-11-13,20525.000000,20700.000000,20400.000000,20475.000000,19931.988281,11392600
2017-11-14,20500.000000,20550.000000,20425.000000,20475.000000,19931.988281,10997200
2017-11-15,20600.000000,21150.000000,20500.000000,21025.000000,20467.400391,18850700
2017-11-16,21200.000000,21200.000000,20950.000000,21025.000000,20467.400391,12302500
2017-11-17,21150.000000,21200.000000,20825.000000,21175.000000,20613.421875,25376300
2017-11-20,21175.000000,21275.000000,21025.000000,21025.000000,20467.400391,18180500
2017-11-21,21225.000000,21225.000000,20875.000000,21125.000000,20564.750000,12739000
2017-11-22,21000.000000,21225.000000,21000.000000,21175.000000,20613.421875,17343800
2017-11-23,21250.000000,21250.000000,20850.000000,21000.000000,20443.064453,13200700
2017-11-24,20875.000000,21050.000000,20775.000000,21000.000000,20443.064453,12177600
2017-11-27,20825.000000,21300.000000,20825.000000,21300.000000,20735.107422,15629300
2017-11-28,21300.000000,21300.000000,21050.000000,21300.000000,20735.107422,15486400
2017-11-29,21300.000000,21325.000000,20925.000000,21175.000000,20691.134766,20674100
2017-11-30,21300.000000,21300.000000,20350.000000,20350.000000,19884.990234,41179500
2017-12-01,20350.000000,20350.000000,20350.000000,20350.000000,19884.990234,0
2017-12-04,20825.000000,21150.000000,20650.000000,20800.000000,20324.705078,25680500
2017-12-05,21050.000000,21125.000000,20900.000000,21000.000000,20520.132813,12534100
2017-12-06,21150.000000,21375.000000,21000.000000,21300.000000,20813.279297,21259900
2017-12-07,21300.000000,21300.000000,20875.000000,20975.000000,20495.705078,13932800
2017-12-08,21100.000000,21225.000000,21025.000000,21125.000000,20642.279297,8096000
2017-12-11,21250.000000,21250.000000,21000.000000,21075.000000,20593.421875,6594700
2017-12-12,21175.000000,21250.000000,20850.000000,21250.000000,20764.421875,13570800
2017-12-13,21175.000000,21175.000000,20925.000000,20925.000000,20446.847656,12226200
2017-12-14,20925.000000,21150.000000,20875.000000,21100.000000,20617.849609,15110000
2017-12-15,20900.000000,21100.000000,20900.000000,21100.000000,20617.849609,12926100
2017-12-18,20900.000000,21100.000000,20850.000000,21100.000000,20617.849609,15294800
2017-12-19,20950.000000,21250.000000,20950.000000,21100.000000,20617.849609,15310700
2017-12-20,21050.000000,21050.000000,20875.000000,20925.000000,20446.847656,20592700
2017-12-21,20950.000000,21150.000000,20950.000000,21100.000000,20617.849609,12220000
2017-12-22,21175.000000,21675.000000,20975.000000,21500.000000,21008.708984,18914600
2017-12-25,21500.000000,21500.000000,21500.000000,21500.000000,21008.708984,0
2017-12-26,21500.000000,21500.000000,21500.000000,21500.000000,21008.708984,0
2017-12-27,21500.000000,21700.000000,21400.000000,21525.000000,21033.138672,17337800
2017-12-28,21500.000000,22000.000000,21475.000000,21925.000000,21423.998047,21300200
2017-12-29,22050.000000,22750.000000,21650.000000,21900.000000,21399.570313,16269400
2018-01-01,21900.000000,21900.000000,21900.000000,21900.000000,21399.570313,0
2018-01-02,21900.000000,22525.000000,21825.000000,21900.000000,21399.570313,16460700
2018-01-03,21925.000000,21950.000000,21325.000000,21900.000000,21399.570313,13642800
2018-01-04,21900.000000,22225.000000,21900.000000,22225.000000,21717.142578,15313400
2018-01-05,22300.000000,22400.000000,22175.000000,22250.000000,21741.570313,13053600
2018-01-08,22250.000000,22575.000000,22225.000000,22350.000000,21839.287109,11585600
2018-01-09,22500.000000,22550.000000,22450.000000,22525.000000,22010.287109,12242600
2018-01-10,22525.000000,22725.000000,22325.000000,22450.000000,21937.003906,9458400
2018-01-11,22450.000000,22700.000000,22300.000000,22700.000000,22181.287109,11513800
2018-01-12,22700.000000,22725.000000,22325.000000,22425.000000,21912.572266,13318100
2018-01-15,22450.000000,22500.000000,22300.000000,22475.000000,21961.429688,8375000
2018-01-16,22450.000000,22675.000000,22450.000000,22600.000000,22083.572266,10011000
2018-01-17,22700.000000,22700.000000,22150.000000,22150.000000,21643.857422,36600600
2018-01-18,22250.000000,22600.000000,22250.000000,22575.000000,22059.144531,16996100
2018-01-19,22625.000000,22650.000000,22400.000000,22450.000000,21937.003906,10090100
2018-01-22,22550.000000,22575.000000,22425.000000,22475.000000,21961.429688,16273500
2018-01-23,22650.000000,22700.000000,22525.000000,22650.000000,22132.429688,13750400
2018-01-24,22625.000000,22625.000000,22500.000000,22575.000000,22059.144531,18850900
2018-01-25,22550.000000,22650.000000,22450.000000,22575.000000,22059.144531,10730700
2018-01-26,22625.000000,22850.000000,22525.000000,22700.000000,22181.287109,11624200
2018-01-29,22800.000000,22825.000000,22550.000000,22800.000000,22279.003906,22962900
2018-01-30,22700.000000,23450.000000,22650.000000,22800.000000,22279.003906,22811000
2018-01-31,22800.000000,22900.000000,22700.000000,22725.000000,22205.714844,21360600
2018-02-01,22850.000000,23425.000000,22850.000000,23375.000000,22840.865234,27641600
2018-02-02,23625.000000,24700.000000,23600.000000,23975.000000,23427.154297,19694800
2018-02-05,23750.000000,24025.000000,23500.000000,23800.000000,23256.154297,9900300
2018-02-06,23450.000000,23675.000000,23300.000000,23525.000000,22987.437500,23517900
2018-02-07,23650.000000,23975.000000,23475.000000,23500.000000,22963.007813,24389400
2018-02-08,23550.000000,23800.000000,23500.000000,23700.000000,23158.437500,13692200
2018-02-09,23400.000000,23725.000000,23350.000000,23575.000000,23036.294922,14215300
2018-02-12,23800.000000,23800.000000,23500.000000,23500.000000,22963.007813,7681900
2018-02-13,23800.000000,23925.000000,23750.000000,23800.000000,23256.154297,11881200
2018-02-14,23725.000000,23875.000000,23550.000000,23700.000000,23158.437500,15110600
2018-02-15,23900.000000,23925.000000,23450.000000,23450.000000,22914.150391,10591700
2018-02-16,23450.000000,23450.000000,23450.000000,23450.000000,22914.150391,0
2018-02-19,23675.000000,24250.000000,23650.000000,24250.000000,23695.871094,10037100
2018-02-20,24100.000000,24200.000000,23875.000000,24025.000000,23476.011719,6966000
2018-02-21,23950.000000,24175.000000,23725.000000,24025.000000,23476.011719,12499800
2018-02-22,24100.000000,24175.000000,23750.000000,23900.000000,23353.869141,9443400
2018-02-23,24025.000000,24475.000000,23950.000000,24250.000000,23695.871094,16446600
2018-02-26,24150.000000,24225.000000,23500.000000,23525.000000,22987.437500,17045500
2018-02-27,23725.000000,23775.000000,23300.000000,23550.000000,23011.865234,17485900
2018-02-28,23400.000000,23450.000000,23075.000000,23175.000000,22645.433594,26573800
2018-03-01,23100.000000,23225.000000,23100.000000,23175.000000,22645.433594,25094900
2018-03-02,23075.000000,23125.000000,22750.000000,22875.000000,22352.289063,30302200
2018-03-05,23150.000000,23300.000000,22875.000000,22875.000000,22352.289063,17548800
2018-03-06,23175.000000,23200.000000,22725.000000,22775.000000,22254.574219,15181400
2018-03-07,23100.000000,23150.000000,22525.000000,22600.000000,22083.572266,21230400
2018-03-08,23000.000000,23400.000000,22750.000000,23300.000000,22767.578125,20598900
2018-03-09,23300.000000,23300.000000,22975.000000,23300.000000,22767.578125,13359400
2018-03-12,23400.000000,23650.000000,23350.000000,23625.000000,23085.150391,22236100
2018-03-13,23600.000000,23700.000000,23275.000000,23450.000000,22914.150391,16128600
2018-03-14,23475.000000,23600.000000,23225.000000,23400.000000,22865.294922,10901100
2018-03-15,23400.000000,23425.000000,23250.000000,23375.000000,22840.865234,12154900
2018-03-16,23650.000000,23675.000000,23000.000000,23350.000000,22816.437500,38624400
2018-03-19,23300.000000,23375.000000,23200.000000,23350.000000,22816.437500,14840000
2018-03-20,23275.000000,23300.000000,23000.000000,23275.000000,22743.150391,17936700
2018-03-21,23350.000000,23525.000000,23275.000000,23375.000000,22840.865234,13523500
2018-03-22,23475.000000,23500.000000,23350.000000,23450.000000,22914.150391,12158300
2018-03-23,23000.000000,23800.000000,23000.000000,23800.000000,23256.154297,12595600
2018-03-26,23400.000000,23450.000000,23200.000000,23275.000000,22743.150391,20081400
2018-03-27,23650.000000,23775.000000,23425.000000,23450.000000,22914.150391,13217600
2018-03-28,23450.000000,23450.000000,23150.000000,23325.000000,22792.005859,7242500
2018-03-29,23150.000000,23325.000000,22825.000000,23300.000000,22767.578125,15530100
2018-03-30,23300.000000,23300.000000,23300.000000,23300.000000,22767.578125,0
2018-04-02,23450.000000,23475.000000,23100.000000,23400.000000,22865.294922,7432500
2018-04-03,23375.000000,23500.000000,23325.000000,23400.000000,22865.294922,11252200
